onset	duration	RECORDING_SESSION_LABEL	CURRENT_FIX_ADJUSTED	CURRENT_FIX_DURATION	CURRENT_FIX_INTEREST_AREA_ID	CURRENT_FIX_START	SentenceID	SentenceRT	TRUEOffset	TRUEOnset
275740	149	S3106_1	FALSE	149	1	146	.	.	278704	275594
275904	461	S3106_1	FALSE	461	1	310	.	.	278704	275594
276390	177	S3106_1	FALSE	177	3	796	.	.	278704	275594
276579	160	S3106_1	FALSE	160	4	985	.	.	278704	275594
276764	281	S3106_1	FALSE	281	5	1170	.	.	278704	275594
277069	166	S3106_1	FALSE	166	.	1475	.	.	278704	275594
277254	229	S3106_1	FALSE	229	.	1660	.	.	278704	275594
277508	412	S3106_1	FALSE	412	.	1914	.	.	278704	275594
277944	173	S3106_1	FALSE	173	11	2350	.	.	278704	275594
278181	179	S3106_1	FALSE	179	13	2587	.	.	278704	275594
278367	195	S3106_1	FALSE	195	14	2773	.	.	278704	275594
278581	201	S3106_1	FALSE	201	17	2987	.	.	278704	275594
278796	335	S3106_1	FALSE	335	20	3202	.	.	278704	275594
279166	108	S3106_1	FALSE	108	18	3572	.	.	278704	275594
#VALUE!	15	S3106_1	FALSE	15	.	7	.	.	.	.
#VALUE!	47	S3106_1	FALSE	47	.	43	.	.	.	.
280111	211	S3106_1	FALSE	211	1	0	.	.	284822	280111
280349	680	S3106_1	FALSE	680	1	238	.	.	284822	280111
281055	207	S3106_1	FALSE	207	.	944	.	.	284822	280111
281274	193	S3106_1	FALSE	193	3	1163	.	.	284822	280111
281490	213	S3106_1	FALSE	213	5	1379	.	.	284822	280111
281711	226	S3106_1	FALSE	226	5	1600	.	.	284822	280111
281966	232	S3106_1	FALSE	232	8	1855	.	.	284822	280111
282217	128	S3106_1	FALSE	128	7	2106	.	.	284822	280111
282365	194	S3106_1	FALSE	194	8	2254	.	.	284822	280111
282584	147	S3106_1	FALSE	147	9	2473	.	.	284822	280111
282745	220	S3106_1	FALSE	220	9	2634	.	.	284822	280111
283018	122	S3106_1	FALSE	122	12	2907	.	.	284822	280111
283163	167	S3106_1	FALSE	167	12	3052	.	.	284822	280111
283338	101	S3106_1	FALSE	101	12	3227	.	.	284822	280111
283470	264	S3106_1	FALSE	264	14	3359	.	.	284822	280111
283758	356	S3106_1	FALSE	356	22	3647	.	.	284822	280111
284377	112	S3106_1	FALSE	112	24	4266	.	.	284822	280111
284508	255	S3106_1	FALSE	255	25	4397	.	.	284822	280111
284783	245	S3106_1	FALSE	245	26	4672	.	.	284822	280111
285073	318	S3106_1	FALSE	318	17	4962	.	.	284822	280111
